,labnumber,session,c,pl1,incpl1,pl2,incpl2,pl3,incpl3,hl1,inchl1,hl2,inchl2,budgetnum,obscount,m,p1,p2,earn1,earn2,trustpay,whatthink1,circumstanc,age,heightft,heightin,weight,gender,num1,num2,num3,num4,num5,num6,work,hourswork,workwage,vote,english,year,major,gpa,study,allnighter,takesat,satmath,satverbal,satwriting,takeact,actmath,actenglish,actreading,actscience,medical,sexactive,partners,monagamous,smoke,exercise,maintainweight,iq1,iq2,iq3,creditcard,cardbalance,howpay,cardrate,bankaccount,accountbalance,balancerate,debitcard,spendweek,amountx20,amount20y,riskscale,patientscale,order,order1,order2,order3,session1,session2,session3,session4,session5,session6,discount1,discount2,discount3,avrgdiscount,low1,lowdiscount1,low2,lowdiscount2,low3,lowdiscount3,presentbias12,presentbias13,beta13,presentbias,alpha1high,alpha1low,alpha1mid,alpha2high,alpha2low,alpha2mid,k,k5,k10,k14,t,t0,t1,t5,choiceset,weekrate,sdc,cons1,cons2,patient,impatient,interior,totinterior,r2,r1,mnumer,pratio,logpratio,cratio,logcratio
3506,90.0,4,100,16,0,13.0,0,16,0,7.0,0,16.0,0,37.0,37.0,100,0.18,0.2,9.0,17.0,Yes,busy making calculations and weighing the opportunity cost of receiving earlier/later,somehow like current craving for frozen yogurt so want at least $3 early,19.0,5.0,5.0,110.0,Female,15.0,150.0,100.0,9000.0,500000.0,242.0,Yes,,,No,Yes,Sophomore,Econ,,I keep up on some classes but cram at exams for others,A few times,Yes,,,,No,,,,,No,No,,No,No,No,Yes Im basically able to control my weight,5.0,5.0,47.0,Yes,-1.0,Pay the balance in full.,,Yes,-1.0,,Yes,20.0,18.0,23.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9936448,0.99561393,0.9936448,0.99430114,14.01,0.9898812,10.01,0.9929621,14.01,0.9898812,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.48,0.3,0.39,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0015062832,39.41687,18.0,0.0,0.0,1.0,0.0,17.0,1.0,1.111111,20.0,1.111111,0.105360456,,
3507,90.0,4,100,16,0,13.0,0,16,0,7.0,0,16.0,0,11.0,11.0,100,0.19,0.2,9.0,17.0,Yes,busy making calculations and weighing the opportunity cost of receiving earlier/later,somehow like current craving for frozen yogurt so want at least $3 early,19.0,5.0,5.0,110.0,Female,15.0,150.0,100.0,9000.0,500000.0,242.0,Yes,,,No,Yes,Sophomore,Econ,,I keep up on some classes but cram at exams for others,A few times,Yes,,,,No,,,,,No,No,,No,No,No,Yes Im basically able to control my weight,5.0,5.0,47.0,Yes,-1.0,Pay the balance in full.,,Yes,-1.0,,Yes,20.0,18.0,23.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9936448,0.99561393,0.9936448,0.99430114,14.01,0.9898812,10.01,0.9929621,14.01,0.9898812,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.48,0.3,0.39,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.00052353827,39.41687,19.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0526316,20.0,1.0526316,0.05129333,,
3508,90.0,4,25,16,0,13.0,0,16,0,7.0,0,16.0,0,25.0,25.0,100,0.14,0.2,9.0,17.0,Yes,busy making calculations and weighing the opportunity cost of receiving earlier/later,somehow like current craving for frozen yogurt so want at least $3 early,19.0,5.0,5.0,110.0,Female,15.0,150.0,100.0,9000.0,500000.0,242.0,Yes,,,No,Yes,Sophomore,Econ,,I keep up on some classes but cram at exams for others,A few times,Yes,,,,No,,,,,No,No,,No,No,No,Yes Im basically able to control my weight,5.0,5.0,47.0,Yes,-1.0,Pay the balance in full.,,Yes,-1.0,,Yes,20.0,18.0,23.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9936448,0.99561393,0.9936448,0.99430114,14.01,0.9898812,10.01,0.9929621,14.01,0.9898812,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.48,0.3,0.39,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0051083597,39.41687,3.5,15.0,0.0,0.0,1.0,17.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.23333333,-1.4552872
3509,90.0,4,100,16,0,13.0,0,16,0,7.0,0,16.0,0,18.0,18.0,100,0.16,0.2,9.0,17.0,Yes,busy making calculations and weighing the opportunity cost of receiving earlier/later,somehow like current craving for frozen yogurt so want at least $3 early,19.0,5.0,5.0,110.0,Female,15.0,150.0,100.0,9000.0,500000.0,242.0,Yes,,,No,Yes,Sophomore,Econ,,I keep up on some classes but cram at exams for others,A few times,Yes,,,,No,,,,,No,No,,No,No,No,Yes Im basically able to control my weight,5.0,5.0,47.0,Yes,-1.0,Pay the balance in full.,,Yes,-1.0,,Yes,20.0,18.0,23.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9936448,0.99561393,0.9936448,0.99430114,14.01,0.9898812,10.01,0.9929621,14.01,0.9898812,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.48,0.3,0.39,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.006395898,39.41687,16.0,0.0,0.0,1.0,0.0,17.0,1.0,1.25,20.0,1.25,0.22314355,,
3510,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,19.0,19.0,100,0.14,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.010242815,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
3511,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,17.0,17.0,100,0.18,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0030148353,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
3512,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,43.0,43.0,100,0.13,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.00440542,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.5384616,20.0,1.5384616,0.43078294,0.0,
3513,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,36.0,36.0,100,0.19,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.00073303026,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
3514,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,21.0,21.0,100,0.2,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,
3515,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,13.0,13.0,100,0.13,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.00440542,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.5384616,20.0,1.5384616,0.43078294,0.0,
3516,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,7.0,7.0,100,0.18,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0015062832,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
3517,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,2.0,2.0,100,0.18,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0030148353,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
3518,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,9.0,9.0,100,0.14,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0051083597,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
3519,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,22.0,22.0,100,0.19,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.00073303026,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
3520,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,24.0,24.0,100,0.16,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0031928518,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
3521,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,10.0,10.0,100,0.2,0.25,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.003192851,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
3522,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,41.0,41.0,100,0.19,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.00052353827,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
3523,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,45.0,45.0,100,0.2,0.25,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.0022795692,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
3524,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,37.0,37.0,100,0.18,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0015062832,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
3525,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,35.0,35.0,100,0.2,0.25,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0063958964,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
3526,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,32.0,32.0,100,0.18,0.2,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0030148353,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
3527,93.0,4,0,20,0,20.0,0,20,0,0.0,0,10.0,0,30.0,30.0,100,0.2,0.25,3.0,8.0,Yes,When I was making the choices I was trying to figure out how to maximize my profit The factors that entered my decisions was why would anyone allocate their tokens to the earlier datesso it made me questioned if i was making the right choices I,No there were no special circumstances,20.0,5.0,2.0,100.0,Female,15.0,150.0,100.0,9000.0,-1.0,-1.0,No,,,Yes,Yes,Sophomore,International Studies-Economics,2.99,I keep up on some classes but cram at exams for others,Often,Yes,-1.0,-1.0,-1.0,Yes,-1.0,-1.0,-1.0,-1.0,Yes,No,,No,No,No,Yes Im basically able to control my weight,9.0,100.0,24.0,Yes,-1.0,Pay the balance in full.,,Yes,300.0,-1,Yes,5.0,19.0,21.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,,2.71,,,1.75,,98.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0022795692,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
